Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,season,h_match_points,a_match_points,ht_rank,ht_ls_rank,ht_days_ls_match,ht_points,ht_l_points,ht_l_wavg_points,ht_goals,ht_l_goals,ht_l_wavg_goals,ht_goals_sf,ht_l_goals_sf,ht_l_wavg_goals_sf,ht_wins,ht_draws,ht_losses,ht_win_streak,ht_loss_streak,ht_draw_streak,at_rank,at_ls_rank,at_days_ls_match,at_points,at_l_points,at_l_wavg_points,at_goals,at_l_goals,at_l_wavg_goals,at_goals_sf,at_l_goals_sf,at_l_wavg_goals_sf,at_wins,at_draws,at_losses,at_win_streak,at_loss_streak,at_draw_streak,ls_winner
I1,2011-09-25,Atalanta,Novara,2.0,1.0,H,1.0,0.0,H,12.0,11.0,5.0,3.0,20.0,23.0,4.0,3.0,4.0,1.0,0.0,0.0,1.8,3.3,4.75,1.8,3.25,4.75,2011,3,0,9,,4.0,10,1.3333333333333333,4.875,5.0,1.6666666666666667,2.75,4.0,1.0,3.125,3,1,1,2,0,0,19,,5.0,4,1.0,1.3125,7.0,2.3333333333333335,2.1875,11.0,2.3333333333333335,4.5625,1,1,3,1,0,0,
I1,2011-09-25,Siena,Lecce,3.0,0.0,H,1.0,0.0,H,9.0,8.0,4.0,3.0,19.0,13.0,1.0,2.0,2.0,1.0,0.0,1.0,1.91,3.25,4.33,2.0,3.15,3.95,2011,3,0,14,,3.0,1,0.3333333333333333,0.5,2.0,0.6666666666666666,1.25,7.0,1.0,5.6875,0,1,4,0,1,0,18,,4.0,6,2.0,3.75,6.0,2.0,3.9375,8.0,3.0,5.25,2,0,3,0,2,0,
I1,2011-10-09,Cesena,Napoli,1.0,3.0,A,1.0,1.0,D,11.0,18.0,3.0,6.0,14.0,12.0,4.0,6.0,2.0,3.0,1.0,0.0,3.25,3.3,2.2,3.4,3.2,2.1,2011,0,3,20,,15.0,1,0.0,0.21875,1.0,0.3333333333333333,0.4375,7.0,1.0,4.09375,0,1,5,0,2,0,5,,15.0,10,1.3333333333333333,3.75,10.0,3.3333333333333335,3.5625,4.0,2.0,1.0625,3,1,1,0,0,1,
I1,2011-10-12,Siena,Genoa,0.0,2.0,A,0.0,0.0,D,14.0,13.0,0.0,4.0,16.0,13.0,8.0,6.0,4.0,2.0,0.0,0.0,2.1,3.2,3.6,2.2,3.2,3.3,2011,0,3,14,,17.0,4,0.3333333333333333,1.90625,5.0,1.6666666666666667,2.65625,7.0,1.0,5.21875,1,1,4,1,0,0,17,,17.0,6,1.0,3.5625,7.0,2.3333333333333335,4.1875,8.0,2.0,5.25,2,0,3,1,0,0,
I1,2011-10-12,Inter,Fiorentina,2.0,0.0,H,1.0,0.0,H,22.0,8.0,6.0,1.0,12.0,12.0,6.0,2.0,1.0,1.0,0.0,0.0,1.91,3.25,4.33,1.91,3.4,4.33,2011,3,0,6,,18.0,4,1.3333333333333333,1.875,4.0,1.3333333333333333,2.25,8.0,2.6666666666666665,3.5,1,1,3,0,0,1,13,,18.0,7,0.3333333333333333,2.46875,7.0,2.3333333333333335,2.1875,5.0,0.6666666666666666,2.8125,2,1,3,2,0,0,
I1,2011-10-12,Lecce,Lazio,2.0,3.0,A,1.0,1.0,D,14.0,10.0,8.0,3.0,15.0,16.0,3.0,1.0,2.0,3.0,0.0,0.0,4.2,3.25,1.91,4.1,3.3,1.9,2011,0,3,18,,17.0,6,2.0,4.875,6.0,2.0,4.71875,11.0,3.0,7.125,2,0,4,0,2,0,4,,17.0,14,2.3333333333333335,5.96875,11.0,3.6666666666666665,4.90625,6.0,2.6666666666666665,3.3125,4,2,1,0,0,1,
I1,2011-10-12,Palermo,Cesena,0.0,1.0,A,0.0,0.0,D,12.0,20.0,6.0,6.0,14.0,14.0,6.0,4.0,1.0,4.0,1.0,0.0,1.62,3.6,6.0,1.6,3.6,6.0,2011,0,3,16,,17.0,11,0.6666666666666666,4.0,8.0,2.6666666666666665,2.40625,4.0,1.0,1.84375,3,2,1,3,0,0,20,,3.0,1,0.0,0.109375,2.0,0.6666666666666666,0.65625,10.0,2.0,4.859375,0,1,6,0,3,0,
I1,2011-10-15,Catania,Inter,2.0,1.0,H,0.0,1.0,A,11.0,6.0,4.0,2.0,15.0,13.0,6.0,5.0,3.0,2.0,0.0,0.0,3.6,3.25,2.1,3.6,3.25,2.05,2011,3,0,12,,20.0,5,0.3333333333333333,1.96875,5.0,1.6666666666666667,3.28125,12.0,1.6666666666666667,7.78125,1,2,3,0,0,1,6,,3.0,7,2.0,2.8125,6.0,2.0,3.0,8.0,2.6666666666666665,3.125,2,1,3,1,0,0,
I1,2011-10-15,Milan,Palermo,3.0,0.0,H,1.0,0.0,H,20.0,6.0,10.0,0.0,11.0,13.0,10.0,4.0,2.0,1.0,0.0,0.0,1.44,4.2,7.5,1.53,3.9,7.25,2011,3,0,2,,21.0,11,1.0,4.21875,11.0,3.6666666666666665,3.3125,8.0,2.0,3.6875,3,2,2,1,0,0,16,,3.0,11,0.6666666666666666,2.6875,8.0,2.6666666666666665,1.203125,5.0,1.3333333333333333,1.734375,3,2,2,0,1,0,
I1,2011-10-15,Napoli,Parma,1.0,2.0,A,0.0,0.0,D,15.0,8.0,5.0,3.0,12.0,16.0,8.0,0.0,1.0,1.0,0.0,0.0,1.5,3.75,7.5,1.5,3.75,7.25,2011,0,3,5,,6.0,13,2.0,5.875,13.0,4.333333333333333,5.65625,5.0,3.0,1.90625,4,1,1,0,0,1,8,,20.0,7,0.0,0.9375,5.0,1.6666666666666667,0.65625,7.0,1.0,2.90625,2,1,3,0,1,0,
I1,2011-10-16,Cagliari,Siena,0.0,0.0,D,0.0,0.0,D,12.0,7.0,6.0,2.0,14.0,16.0,4.0,3.0,1.0,3.0,0.0,0.0,1.91,3.25,4.33,2.0,3.25,3.8,2011,1,1,15,,21.0,10,2.0,7.3125,7.0,2.3333333333333335,4.6875,5.0,2.0,2.71875,3,1,2,0,0,1,14,,4.0,4,0.3333333333333333,1.203125,5.0,1.6666666666666667,1.953125,9.0,1.6666666666666667,5.921875,1,1,5,0,1,0,
I1,2011-10-16,Atalanta,Udinese,0.0,0.0,D,0.0,0.0,D,18.0,6.0,3.0,1.0,18.0,22.0,3.0,2.0,3.0,1.0,0.0,1.0,2.6,3.1,2.8,2.5,3.25,2.75,2011,1,1,9,,21.0,13,1.3333333333333333,4.875,7.0,2.3333333333333335,3.1875,5.0,1.3333333333333333,3.5625,4,1,1,3,0,0,3,,21.0,14,1.6666666666666667,6.5,8.0,2.6666666666666665,3.375,2.0,1.0,0.96875,4,2,0,3,0,0,
I1,2011-10-16,Cesena,Fiorentina,0.0,0.0,D,0.0,0.0,D,17.0,15.0,3.0,7.0,14.0,10.0,9.0,5.0,2.0,4.0,1.0,0.0,3.0,3.2,2.4,2.9,3.2,2.4,2011,1,1,20,,4.0,4,1.0,1.6171875,3.0,1.0,1.203125,10.0,2.3333333333333335,5.4921875,1,1,6,0,3,0,13,,4.0,7,0.3333333333333333,2.859375,7.0,2.3333333333333335,2.34375,7.0,0.6666666666666666,4.15625,2,1,4,2,0,0,
I1,2011-10-16,Chievo,Juventus,0.0,0.0,D,0.0,0.0,D,4.0,13.0,2.0,2.0,22.0,12.0,3.0,4.0,6.0,2.0,0.0,0.0,4.0,3.2,2.0,4.0,3.25,1.95,2011,1,1,11,,21.0,11,1.3333333333333333,2.8125,5.0,1.6666666666666667,1.53125,3.0,0.6666666666666666,1.375,3,2,1,3,0,0,1,,21.0,11,1.6666666666666667,4.25,7.0,2.3333333333333335,2.375,2.0,1.0,0.875,3,2,0,0,0,1,
I1,2011-10-16,Genoa,Lecce,0.0,0.0,D,0.0,0.0,D,15.0,7.0,6.0,1.0,20.0,22.0,11.0,2.0,2.0,4.0,1.0,0.0,1.57,3.75,6.0,1.57,3.7,6.1,2011,1,1,17,,4.0,9,2.0,5.53125,9.0,3.0,5.84375,8.0,2.6666666666666665,6.125,3,0,3,1,0,0,18,,4.0,6,2.0,4.875,8.0,2.6666666666666665,5.421875,14.0,4.0,7.59375,2,0,5,0,3,0,
I1,2011-10-16,Lazio,Roma,2.0,1.0,H,0.0,1.0,A,23.0,6.0,4.0,2.0,15.0,12.0,8.0,2.0,2.0,4.0,0.0,1.0,2.6,3.2,2.75,2.5,3.3,2.85,2011,3,0,4,,4.0,17,3.3333333333333335,8.609375,14.0,4.666666666666667,7.328125,8.0,3.6666666666666665,4.90625,5,2,1,0,0,1,7,,21.0,11,2.3333333333333335,6.75,7.0,2.3333333333333335,4.125,5.0,1.6666666666666667,3.75,3,2,1,0,0,1,
I1,2011-10-16,Novara,Bologna,0.0,2.0,A,0.0,1.0,A,15.0,10.0,2.0,6.0,9.0,22.0,8.0,1.0,1.0,2.0,0.0,0.0,2.0,3.3,3.8,2.1,3.2,3.55,2011,0,3,19,,21.0,4,0.0,1.53125,8.0,2.6666666666666665,3.21875,13.0,2.6666666666666665,6.65625,1,1,4,1,0,0,10,,22.0,4,0.3333333333333333,1.15625,4.0,1.3333333333333333,1.90625,11.0,2.3333333333333335,6.25,1,1,4,0,2,0,
I1,2011-10-22,Fiorentina,Catania,2.0,2.0,D,1.0,1.0,D,17.0,16.0,5.0,3.0,20.0,16.0,6.0,10.0,1.0,1.0,0.0,0.0,1.67,3.5,5.5,1.7,3.45,5.2,2011,1,1,13,,6.0,8,0.6666666666666666,3.5546875,7.0,2.3333333333333335,2.421875,7.0,0.6666666666666666,4.828125,2,2,4,2,0,0,12,,7.0,8,0.3333333333333333,2.734375,7.0,2.3333333333333335,3.828125,13.0,2.0,7.890625,2,2,3,1,0,0,
I1,2011-10-22,Juventus,Genoa,2.0,2.0,D,1.0,1.0,D,20.0,13.0,7.0,5.0,11.0,12.0,9.0,8.0,2.0,5.0,0.0,0.0,1.62,3.6,6.0,1.62,3.6,6.5,2011,1,1,1,,6.0,12,1.6666666666666667,5.625,7.0,2.3333333333333335,2.9375,2.0,1.0,1.1875,3,3,0,0,0,1,17,,6.0,10,2.0,5.296875,9.0,3.0,5.140625,8.0,2.6666666666666665,5.65625,3,1,3,0,0,1,
I1,2011-10-23,Cagliari,Napoli,0.0,0.0,D,0.0,0.0,D,15.0,11.0,2.0,4.0,19.0,13.0,7.0,4.0,3.0,2.0,0.0,0.0,2.8,3.25,2.5,2.85,3.25,2.45,2011,1,1,15,,7.0,11,2.0,6.84375,7.0,2.3333333333333335,4.21875,5.0,2.0,2.484375,3,2,2,0,0,2,5,,8.0,13,2.0,5.0,14.0,4.666666666666667,5.328125,7.0,3.6666666666666665,2.453125,4,1,2,0,1,0,
I1,2011-10-23,Inter,Chievo,1.0,0.0,H,1.0,0.0,H,22.0,9.0,6.0,3.0,9.0,14.0,10.0,4.0,2.0,2.0,0.0,0.0,1.55,3.75,6.5,1.55,3.65,6.6,2011,3,0,6,,8.0,7,1.0,3.78125,7.0,2.3333333333333335,4.5,10.0,3.0,4.8125,2,1,4,1,0,0,11,,7.0,12,0.6666666666666666,2.15625,5.0,1.6666666666666667,1.015625,3.0,0.6666666666666666,1.1875,3,3,1,0,0,1,
I1,2011-10-23,Lecce,Milan,3.0,4.0,A,3.0,0.0,H,12.0,19.0,6.0,6.0,22.0,17.0,3.0,6.0,4.0,0.0,0.0,0.0,7.0,4.0,1.5,6.5,4.0,1.5,2011,0,3,18,,7.0,7,2.3333333333333335,5.9375,8.0,2.6666666666666665,5.8359375,14.0,4.0,8.546875,2,1,5,0,3,0,2,,8.0,14,1.0,4.546875,14.0,4.666666666666667,3.96875,8.0,2.0,3.46875,4,2,2,2,0,0,
I1,2011-10-23,Bologna,Lazio,0.0,2.0,A,0.0,1.0,A,14.0,11.0,5.0,1.0,19.0,20.0,8.0,2.0,4.0,3.0,0.0,0.0,3.5,3.3,2.1,3.6,3.25,2.15,2011,0,3,10,,7.0,7,1.3333333333333333,2.953125,6.0,2.0,3.328125,11.0,3.0,7.125,2,1,4,0,2,0,4,,7.0,20,3.3333333333333335,9.4296875,16.0,5.333333333333333,7.9140625,9.0,4.0,5.140625,6,2,1,1,0,0,
I1,2011-10-23,Parma,Atalanta,1.0,2.0,A,0.0,0.0,D,18.0,9.0,2.0,3.0,13.0,15.0,9.0,4.0,2.0,2.0,0.0,0.0,2.1,3.2,3.6,2.1,3.2,3.55,2011,0,3,8,,8.0,10,1.0,2.59375,7.0,2.3333333333333335,1.765625,8.0,1.6666666666666667,4.390625,3,1,3,0,1,0,9,,7.0,14,1.3333333333333333,4.0,7.0,2.3333333333333335,2.53125,5.0,1.3333333333333333,3.34375,4,2,1,0,0,1,
I1,2011-10-23,Roma,Palermo,1.0,0.0,H,1.0,0.0,H,15.0,22.0,1.0,8.0,15.0,17.0,7.0,6.0,2.0,3.0,0.0,0.0,1.73,3.5,5.0,1.7,3.6,4.9,2011,3,0,7,,7.0,11,2.3333333333333335,7.875,8.0,2.6666666666666665,5.0625,7.0,2.0,4.875,3,2,2,0,0,1,16,,8.0,11,0.6666666666666666,3.09375,8.0,2.6666666666666665,1.2890625,8.0,1.3333333333333333,3.4296875,3,2,3,0,1,0,
I1,2011-10-23,Siena,Cesena,2.0,0.0,H,1.0,0.0,H,12.0,9.0,4.0,1.0,8.0,20.0,4.0,5.0,1.0,1.0,0.0,0.0,1.83,3.4,4.5,1.85,3.25,4.5,2011,3,0,14,,7.0,5,0.6666666666666666,1.9765625,5.0,1.6666666666666667,2.3515625,9.0,1.6666666666666667,6.5859375,1,2,5,0,1,0,20,,7.0,5,1.0,2.02734375,3.0,1.0,0.8515625,10.0,2.3333333333333335,4.49609375,1,2,6,0,0,1,
I1,2011-10-23,Udinese,Novara,3.0,0.0,H,2.0,0.0,H,12.0,14.0,4.0,5.0,13.0,16.0,9.0,5.0,1.0,2.0,0.0,0.0,1.44,4.2,7.5,1.45,4.05,7.4,2011,3,0,3,,7.0,15,2.0,7.75,8.0,2.6666666666666665,3.6875,2.0,1.0,1.109375,4,3,0,3,0,0,19,,7.0,4,0.0,0.765625,8.0,2.6666666666666665,2.234375,15.0,3.3333333333333335,6.765625,1,1,5,0,1,0,
I1,2011-10-25,Juventus,Fiorentina,2.0,1.0,H,1.0,0.0,H,21.0,9.0,14.0,2.0,6.0,17.0,8.0,4.0,1.0,3.0,0.0,0.0,1.67,3.6,5.5,1.7,3.6,5.5,2011,3,0,1,,3.0,13,1.6666666666666667,5.1875,9.0,3.0,3.15625,4.0,1.6666666666666667,1.84375,3,4,0,0,0,2,13,,3.0,9,0.6666666666666666,2.94921875,9.0,3.0,2.1796875,9.0,1.3333333333333333,5.5546875,2,3,4,0,0,1,
I1,2011-10-26,Napoli,Udinese,2.0,0.0,H,2.0,0.0,H,11.0,12.0,4.0,2.0,13.0,22.0,3.0,4.0,0.0,4.0,0.0,0.0,2.05,3.25,3.75,2.1,3.3,3.7,2011,3,0,5,,3.0,14,2.3333333333333335,6.5,14.0,4.666666666666667,6.3515625,7.0,3.6666666666666665,2.9140625,4,2,2,0,1,0,3,,3.0,18,2.0,7.75,11.0,3.6666666666666665,4.15625,2.0,1.0,0.9921875,5,3,0,4,0,0,
I1,2011-10-26,Atalanta,Inter,1.0,1.0,D,1.0,1.0,D,5.0,13.0,4.0,4.0,17.0,14.0,4.0,5.0,2.0,2.0,0.0,0.0,3.2,3.25,2.25,3.4,3.2,2.15,2011,1,1,9,,3.0,17,2.3333333333333335,6.5,9.0,3.0,4.140625,6.0,2.0,4.296875,5,2,1,0,0,1,6,,3.0,10,1.0,4.328125,8.0,2.6666666666666665,4.5,10.0,3.0,4.59375,3,1,4,2,0,0,
I1,2011-10-26,Cesena,Cagliari,1.0,1.0,D,1.0,1.0,D,14.0,4.0,3.0,3.0,21.0,22.0,13.0,1.0,2.0,3.0,0.0,0.0,2.7,3.1,2.7,2.65,3.15,2.65,2011,1,1,20,,3.0,5,1.0,2.794921875,3.0,1.0,1.11328125,12.0,2.3333333333333335,5.779296875,1,2,7,0,0,1,15,,3.0,12,2.0,6.609375,7.0,2.3333333333333335,3.984375,5.0,2.0,2.3671875,3,3,2,0,0,3,
I1,2011-10-26,Chievo,Bologna,0.0,1.0,A,0.0,0.0,D,17.0,9.0,2.0,3.0,17.0,19.0,6.0,2.0,0.0,3.0,0.0,0.0,1.8,3.25,5.0,1.8,3.2,4.95,2011,0,3,11,,3.0,12,0.3333333333333333,2.515625,5.0,1.6666666666666667,1.3515625,4.0,0.6666666666666666,2.21875,3,3,2,0,0,1,10,,3.0,7,1.3333333333333333,2.6015625,6.0,2.0,2.9765625,13.0,3.6666666666666665,7.125,2,1,5,0,3,0,
I1,2011-10-26,Genoa,Roma,2.0,1.0,H,1.0,0.0,H,8.0,16.0,5.0,5.0,17.0,11.0,7.0,5.0,2.0,1.0,0.0,0.0,2.6,3.2,2.75,2.6,3.3,2.75,2011,3,0,17,,4.0,11,2.3333333333333335,6.7734375,11.0,3.6666666666666665,6.9453125,10.0,3.3333333333333335,7.078125,3,2,3,0,0,1,7,,3.0,14,2.3333333333333335,8.359375,9.0,3.0,4.578125,7.0,2.0,4.390625,4,2,2,1,0,0,
I1,2011-10-26,Lazio,Catania,1.0,1.0,D,1.0,0.0,H,17.0,15.0,4.0,5.0,13.0,18.0,3.0,8.0,1.0,5.0,0.0,0.0,1.67,3.6,5.5,1.63,3.6,5.5,2011,1,1,4,,3.0,23,4.333333333333333,12.27734375,18.0,6.0,10.14453125,9.0,4.666666666666667,5.9453125,7,2,1,1,0,0,12,,4.0,9,0.6666666666666666,3.4296875,9.0,3.0,5.1015625,15.0,2.6666666666666665,10.3828125,2,3,3,1,0,0,
I1,2011-10-26,Novara,Siena,1.0,1.0,D,0.0,1.0,A,15.0,9.0,6.0,4.0,16.0,21.0,7.0,6.0,2.0,3.0,0.0,0.0,2.4,3.2,3.0,2.4,3.15,2.95,2011,1,1,19,,3.0,4,0.0,0.8203125,8.0,2.6666666666666665,2.6796875,18.0,3.3333333333333335,9.3203125,1,1,6,0,1,0,14,,3.0,8,0.6666666666666666,3.06640625,7.0,2.3333333333333335,2.95703125,9.0,1.6666666666666667,5.98046875,2,2,5,1,0,0,
I1,2011-10-26,Milan,Parma,4.0,1.0,H,2.0,0.0,H,14.0,10.0,8.0,2.0,10.0,11.0,6.0,3.0,2.0,0.0,0.0,0.0,1.33,4.75,10.0,1.33,4.7,9.5,2011,3,0,2,,3.0,17,2.0,6.5859375,18.0,6.0,6.609375,11.0,3.3333333333333335,5.859375,5,2,2,2,0,0,8,,3.0,10,1.0,2.046875,8.0,2.6666666666666665,1.8203125,10.0,2.3333333333333335,4.8828125,3,1,4,0,2,0,
I1,2011-10-27,Palermo,Lecce,2.0,0.0,H,1.0,0.0,H,20.0,18.0,8.0,3.0,16.0,12.0,7.0,4.0,3.0,2.0,0.0,0.0,1.53,4.0,6.25,1.55,3.75,6.25,2011,3,0,16,,4.0,11,0.6666666666666666,3.296875,8.0,2.6666666666666665,1.33203125,9.0,1.3333333333333333,4.77734375,3,2,4,0,1,0,18,,4.0,7,2.3333333333333335,5.9375,11.0,3.6666666666666665,6.68359375,18.0,5.333333333333333,9.2734375,2,1,6,0,4,0,
I1,2011-10-29,Inter,Juventus,1.0,2.0,A,1.0,2.0,A,20.0,16.0,4.0,6.0,16.0,16.0,6.0,4.0,2.0,5.0,0.0,0.0,2.5,3.2,2.88,2.45,3.2,2.9,2011,0,3,6,,3.0,11,1.3333333333333333,5.3515625,9.0,3.0,5.75,11.0,3.3333333333333335,5.921875,3,2,4,2,0,0,1,,4.0,16,1.6666666666666667,5.84375,11.0,3.6666666666666665,3.265625,5.0,2.0,1.734375,4,4,0,1,0,0,
I1,2011-10-29,Catania,Napoli,2.0,1.0,H,1.0,1.0,D,18.0,11.0,5.0,4.0,12.0,13.0,5.0,7.0,1.0,1.0,0.0,1.0,2.9,3.1,2.5,2.8,3.2,2.5,2011,3,0,12,,3.0,10,1.0,4.27734375,10.0,3.3333333333333335,6.23828125,16.0,3.0,12.12890625,2,4,3,1,0,0,5,,3.0,17,2.3333333333333335,7.4375,16.0,5.333333333333333,6.64453125,7.0,3.6666666666666665,2.26953125,5,2,2,1,0,0,
I1,2011-10-29,Roma,Milan,2.0,3.0,A,1.0,2.0,A,23.0,15.0,9.0,4.0,13.0,14.0,13.0,4.0,2.0,3.0,0.0,1.0,2.75,3.2,2.6,2.8,3.25,2.6,2011,0,3,7,,3.0,14,2.3333333333333335,8.9296875,10.0,3.3333333333333335,5.5390625,9.0,2.3333333333333335,5.9453125,4,2,3,1,0,0,2,,3.0,20,2.0,6.76171875,22.0,7.333333333333333,7.4296875,12.0,3.6666666666666665,6.2109375,6,2,2,3,0,0,
I1,2011-10-30,Bologna,Atalanta,3.0,1.0,H,1.0,1.0,D,9.0,14.0,4.0,5.0,20.0,15.0,7.0,8.0,2.0,3.0,0.0,0.0,2.5,3.2,2.88,2.5,3.15,2.85,2011,3,0,10,,4.0,10,2.3333333333333335,4.98828125,7.0,2.3333333333333335,4.17578125,13.0,4.0,7.5625,3,1,5,0,3,0,9,,4.0,18,2.3333333333333335,6.03125,10.0,3.3333333333333335,4.2578125,7.0,2.3333333333333335,4.6484375,5,3,1,0,0,2,
I1,2011-10-30,Udinese,Palermo,1.0,0.0,H,1.0,0.0,H,21.0,13.0,4.0,7.0,12.0,13.0,4.0,5.0,2.0,1.0,0.0,0.0,1.67,3.6,5.5,1.7,3.6,4.85,2011,3,0,3,,4.0,18,2.0,8.375,11.0,3.6666666666666665,4.328125,4.0,1.0,2.05859375,5,3,1,4,0,0,16,,3.0,14,0.6666666666666666,4.0234375,10.0,3.3333333333333335,1.634765625,9.0,1.3333333333333333,4.232421875,4,2,4,1,0,0,
I1,2011-10-30,Siena,Chievo,4.0,1.0,H,1.0,0.0,H,12.0,5.0,7.0,2.0,16.0,28.0,4.0,2.0,1.0,5.0,0.0,0.0,2.1,3.2,3.6,2.15,3.15,3.45,2011,3,0,14,,4.0,9,1.0,3.970703125,8.0,2.6666666666666665,3.666015625,10.0,2.0,6.802734375,2,3,5,1,0,0,11,,4.0,12,0.3333333333333333,1.6953125,5.0,1.6666666666666667,1.05078125,5.0,1.0,2.546875,3,3,3,0,1,0,
I1,2011-10-30,Parma,Cesena,2.0,0.0,H,1.0,0.0,H,22.0,10.0,7.0,3.0,16.0,17.0,11.0,2.0,2.0,4.0,0.0,0.0,1.8,3.25,5.0,1.82,3.25,4.65,2011,3,0,8,,4.0,10,1.0,2.8359375,9.0,3.0,2.87890625,14.0,2.6666666666666665,7.66015625,3,1,5,0,2,0,20,,4.0,6,1.0,3.0068359375,4.0,1.3333333333333333,1.416015625,13.0,2.6666666666666665,5.7490234375,1,3,7,0,0,2,
I1,2011-10-30,Lecce,Novara,1.0,1.0,D,1.0,1.0,D,14.0,10.0,7.0,3.0,26.0,10.0,9.0,8.0,4.0,1.0,0.0,0.0,2.2,3.3,3.3,2.2,3.2,3.3,2011,1,1,18,,3.0,7,2.3333333333333335,6.46875,11.0,3.6666666666666665,6.904296875,20.0,5.333333333333333,10.76171875,2,1,7,0,4,0,19,,4.0,5,0.0,0.87890625,9.0,3.0,2.62109375,19.0,3.6666666666666665,8.91015625,1,2,6,0,0,1,
I1,2011-10-30,Cagliari,Lazio,0.0,3.0,A,0.0,2.0,A,11.0,5.0,2.0,4.0,7.0,16.0,11.0,3.0,0.0,0.0,0.0,0.0,2.5,3.2,2.88,2.55,3.2,2.75,2011,0,3,15,,4.0,13,2.3333333333333335,7.4296875,8.0,2.6666666666666665,5.1171875,6.0,2.3333333333333335,3.74609375,3,4,2,0,0,3,4,,4.0,24,4.333333333333333,11.732421875,19.0,6.333333333333333,9.962890625,10.0,5.0,6.06640625,7,3,1,0,0,1,
I1,2011-10-30,Fiorentina,Genoa,1.0,0.0,H,1.0,0.0,H,19.0,5.0,4.0,2.0,14.0,22.0,11.0,2.0,1.0,1.0,0.0,0.0,2.0,3.2,4.0,2.0,3.35,3.65,2011,3,0,13,,5.0,9,0.6666666666666666,3.287109375,10.0,3.3333333333333335,2.71484375,11.0,1.6666666666666667,6.90234375,2,3,5,0,0,1,17,,4.0,14,2.3333333333333335,7.62109375,13.0,4.333333333333333,7.55078125,11.0,3.6666666666666665,7.3203125,4,2,3,1,0,0,
I1,2011-11-09,Roma,Cagliari,1.0,2.0,A,0.0,0.0,D,16.0,10.0,8.0,3.0,13.0,16.0,5.0,4.0,0.0,5.0,1.0,0.0,1.5,4.0,7.0,1.45,4.1,6.75,2011,0,3,7,,11.0,14,2.3333333333333335,7.69921875,12.0,4.0,5.78515625,12.0,3.3333333333333335,7.17578125,4,2,4,0,1,0,15,,10.0,13,2.3333333333333335,6.82421875,8.0,2.6666666666666665,4.99609375,9.0,3.3333333333333335,5.138671875,3,4,3,0,1,0,
I1,2011-11-09,Palermo,Inter,4.0,3.0,H,0.0,1.0,A,16.0,18.0,9.0,5.0,10.0,20.0,4.0,7.0,2.0,3.0,0.0,0.0,3.75,3.4,2.0,3.9,3.4,2.0,2011,3,0,16,,10.0,14,0.6666666666666666,4.13671875,10.0,3.3333333333333335,1.6611328125,10.0,1.3333333333333333,5.3974609375,4,2,5,1,0,0,6,,11.0,11,1.3333333333333333,4.23828125,10.0,3.3333333333333335,5.75,13.0,4.0,6.7421875,3,2,5,0,1,0,
I1,2011-11-09,Lecce,Udinese,0.0,2.0,A,0.0,2.0,A,18.0,15.0,2.0,4.0,19.0,11.0,8.0,5.0,2.0,1.0,0.0,0.0,3.0,3.2,2.4,2.9,3.1,2.4,2011,0,3,18,,10.0,8,2.3333333333333335,6.9609375,12.0,4.0,6.3505859375,21.0,5.666666666666667,9.654296875,2,2,7,0,0,1,3,,10.0,21,2.0,8.375,12.0,4.0,3.6015625,4.0,1.0,1.998046875,6,3,1,5,0,0,
I1,2011-11-09,Genoa,Atalanta,2.0,2.0,D,1.0,2.0,A,15.0,16.0,4.0,5.0,16.0,17.0,7.0,3.0,2.0,4.0,1.0,0.0,1.73,3.5,5.0,1.8,3.25,4.6,2011,1,1,17,,10.0,14,2.3333333333333335,8.373046875,13.0,4.333333333333333,8.462890625,12.0,3.6666666666666665,8.53515625,4,2,4,1,0,0,9,,10.0,18,2.3333333333333335,7.265625,11.0,3.6666666666666665,5.56640625,10.0,2.6666666666666665,6.63671875,5,3,2,0,0,2,
I1,2011-11-09,Fiorentina,Bologna,2.0,0.0,H,1.0,0.0,H,15.0,14.0,7.0,2.0,22.0,12.0,12.0,1.0,1.0,1.0,0.0,0.0,1.62,3.4,6.5,1.6,3.4,6.25,2011,3,0,13,,10.0,12,0.6666666666666666,3.9638671875,11.0,3.6666666666666665,2.099609375,11.0,1.6666666666666667,6.287109375,3,3,5,1,0,0,10,,10.0,13,2.3333333333333335,6.259765625,10.0,3.3333333333333335,5.447265625,14.0,4.333333333333333,7.078125,4,1,5,1,0,0,
I1,2011-11-09,Chievo,Novara,2.0,2.0,D,2.0,1.0,H,11.0,14.0,4.0,4.0,20.0,17.0,0.0,6.0,1.0,1.0,1.0,0.0,1.91,3.25,4.33,1.85,3.25,4.33,2011,1,1,11,,10.0,12,0.3333333333333333,1.81640625,6.0,2.0,1.697265625,9.0,1.3333333333333333,5.0859375,3,3,4,0,1,0,19,,10.0,6,0.3333333333333333,1.408203125,10.0,3.3333333333333335,3.341796875,20.0,4.0,10.673828125,1,3,6,0,0,1,
